Num episodes,Cumulative rewards
2210,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2220,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2230,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2240,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 0, 0]"
2250,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2260,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2270,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2280,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2290,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2300,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2310,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 0, 1000]"
2320,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2330,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2340,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2350,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2360,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2370,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2380,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2390,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2400,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2410,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2420,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2430,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2440,"[1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
2450,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2460,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2470,"[1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
2480,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2490,"[1000, 1000, 0, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2500,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2510,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2520,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2530,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2540,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 0, 1000, 1000]"
2550,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2560,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2570,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2580,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 0, 1000, 0]"
2590,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2600,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2610,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2620,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2630,"[0, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2640,"[1000, 1000, 1000, 1000, 0, 0, 1000, 1000, 1000, 0]"
2650,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2660,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
2670,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2680,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2690,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2700,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2710,"[1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2720,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2730,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2740,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2750,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2760,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2770,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2780,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2790,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2800,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2810,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2820,"[1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
2830,"[1000, 1000, 0, 1000, 0, 0, 1000, 1000, 1000, 0]"
2840,"[1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2850,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2860,"[0, 0, 0, 0, 1000, 0, 0, 1000, 0, 1000]"
2870,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2880,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2890,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2900,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 0, 0, 1000]"
2910,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2920,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2930,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2940,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2950,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2960,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2970,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
2980,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2990,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 0]"
3000,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
